Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-4468.928	-5475.674	1006.746	1.519643	0.5716275	6.91422
6	-4471.632	-5478.323	1006.691	1.600559	0.5196692	6.94336
12	-4475.4	-5482.088	1006.688	1.551305	0.5562379	6.940695
18	-4472.593	-5477.712	1005.119	1.469702	0.5562379	7.826225
24	-4478.134	-5485.471	1007.337	1.53261	0.46418	6.681652
30	-4492.937	-5499.212	1006.275	1.501716	0.4485544	7.285122
36	-4498.671	-5506.316	1007.645	1.513767	0.4694099	6.520651
42	-4486.802	-5493.43	1006.628	1.558578	0.4471177	7.06609
48	-4493.866	-5502.228	1008.362	1.55613	0.4251362	6.150894
54	-4492.482	-5499.607	1007.125	1.546644	0.5236859	6.735191
60	-4480.933	-5489.829	1008.896	1.648729	0.3967875	5.83857
66	-4485.45	-5494.27	1008.82	1.616926	0.4676412	5.826774
72	-4484.219	-5492.205	1007.986	1.621079	0.5387651	6.215323
78	-4471.455	-5478.458	1007.003	1.608068	0.5387651	6.754769
84	-4478.523	-5487.49	1008.968	1.733484	0.6112063	5.557927
90	-4473.333	-5482.316	1008.984	1.754096	0.6097728	5.539037
96	-4478.409	-5488.321	1009.913	1.785206	0.4176727	5.182518
102	-4468.506	-5479.676	1011.171	1.785206	0.4810717	4.41722
108	-4462.686	-5472.629	1009.943	1.815209	0.5908214	4.990206
114	-4451.47	-5462.218	1010.747	1.89977	0.5959692	4.489254
120	-4471.201	-5483.096	1011.895	1.846435	0.3454952	4.117875
126	-4461.968	-5473.512	1011.544	1.846435	0.5268469	4.128585
132	-4458.484	-5469.514	1011.029	1.80611	0.648686	4.341058
138	-4466.701	-5476.545	1009.844	1.744941	0.4709284	5.190096
144	-4476.813	-5486.387	1009.574	1.77907	0.5905914	5.215152
150	-4446.766	-5456.106	1009.34	1.708782	0.4571722	5.501297
156	-4464.445	-5473.807	1009.362	1.694844	0.4522521	5.501297
162	-4470.656	-5479.668	1009.011	1.674042	0.5125478	5.649418
168	-4474.351	-5482.714	1008.363	1.650641	0.5257862	6.00484
174	-4494.12	-5504.152	1010.033	1.790109	0.4608883	5.069931
180	-4504.452	-5514.362	1009.91	1.771864	0.5467541	5.069931
186	-4504.617	-5514.183	1009.566	1.691903	0.4491278	5.393798
192	-4506.604	-5517.026	1010.422	1.667816	0.4063198	4.977163
198	-4497.999	-5507.273	1009.274	1.595483	0.2580164	5.829476
204	-4479.556	-5487.009	1007.453	1.523904	0.2590429	6.85531
210	-4483.19	-5489.667	1006.476	1.484773	0.2520798	7.411106
216	-4481.633	-5486.204	1004.572	1.402491	0.2986014	8.410582
